date;start;final;high;low
21.11.2007;7.569,86;7.518,42;7.569,86;7.474,51
20.11.2007;7.550,35;7.630,31;7.634,46;7.523,67
19.11.2007;7.608,20;7.511,97;7.623,10;7.498,90
16.11.2007;7.635,65;7.612,26;7.655,96;7.564,66
15.11.2007;7.781,81;7.667,03;7.803,87;7.635,69
14.11.2007;7.821,42;7.783,11;7.866,01;7.765,51
13.11.2007;7.781,42;7.777,56;7.791,50;7.752,24
12.11.2007;7.780,49;7.806,84;7.810,60;7.766,07
09.11.2007;7.830,12;7.812,40;7.918,92;7.792,82
08.11.2007;7.771,56;7.819,47;7.844,40;7.701,87
07.11.2007;7.839,06;7.799,62;7.854,16;7.739,92
06.11.2007;7.823,22;7.827,19;7.859,95;7.821,78
05.11.2007;7.790,89;7.807,55;7.830,92;7.779,97
02.11.2007;7.846,91;7.849,49;7.864,48;7.792,37
01.11.2007;8.024,41;7.880,85;8.038,41;7.853,76
31.10.2007;7.975,02;8.019,22;8.027,49;7.960,48
30.10.2007;8.004,59;7.977,94;8.004,59;7.966,24
29.10.2007;7.989,40;8.009,67;8.016,47;7.986,71
26.10.2007;7.944,34;7.949,17;7.970,36;7.919,20
25.10.2007;7.862,61;7.932,44;7.970,57;7.861,39
24.10.2007;7.842,13;7.828,96;7.861,27;7.807,99
23.10.2007;7.822,89;7.842,79;7.876,62;7.822,89
22.10.2007;7.819,28;7.794,94;7.819,28;7.763,64
19.10.2007;7.895,53;7.884,12;7.940,29;7.870,73
18.10.2007;7.997,73;7.921,40;8.014,56;7.906,79
17.10.2007;7.944,53;7.985,41;8.017,04;7.941,51
16.10.2007;7.946,12;7.962,64;7.964,60;7.927,78
15.10.2007;8.039,80;7.969,47;8.039,80;7.951,26
12.10.2007;7.995,59;8.041,26;8.041,26;7.974,87
11.10.2007;7.985,68;8.033,69;8.063,83;7.981,53
10.10.2007;7.985,98;7.986,57;8.009,34;7.955,93
09.10.2007;7.974,87;7.980,44;8.012,87;7.955,04
08.10.2007;8.008,76;7.974,37;8.017,77;7.968,25
05.10.2007;7.954,25;8.002,18;8.014,16;7.946,34
04.10.2007;7.940,65;7.944,99;7.966,81;7.911,86
03.10.2007;7.952,38;7.955,30;7.964,40;7.928,56
02.10.2007;7.937,22;7.946,79;7.971,13;7.924,14
01.10.2007;7.851,29;7.922,42;7.922,42;7.831,40
28.09.2007;7.850,94;7.861,51;7.880,42;7.790,23
27.09.2007;7.844,42;7.853,79;7.882,18;7.837,34
26.09.2007;7.797,34;7.804,15;7.815,49;7.788,44
25.09.2007;7.755,17;7.769,44;7.786,93;7.717,44
24.09.2007;7.777,20;7.787,92;7.797,62;7.762,05
21.09.2007;7.722,97;7.794,43;7.809,24;7.714,81
20.09.2007;7.728,78;7.735,09;7.745,25;7.696,94
19.09.2007;7.629,11;7.750,84;7.771,02;7.627,75
18.09.2007;7.460,04;7.575,21;7.588,42;7.452,00
17.09.2007;7.497,09;7.479,85;7.530,81;7.433,23
14.09.2007;7.514,62;7.497,74;7.522,12;7.445,41
13.09.2007;7.459,43;7.535,97;7.545,23;7.430,64
12.09.2007;7.458,68;7.472,99;7.477,99;7.420,66
11.09.2007;7.409,25;7.457,90;7.481,98;7.409,25
10.09.2007;7.437,69;7.375,44;7.467,45;7.369,70
07.09.2007;7.612,92;7.436,63;7.629,86;7.420,83
06.09.2007;7.618,34;7.621,72;7.644,43;7.510,77
05.09.2007;7.700,76;7.588,03;7.717,16;7.588,03
04.09.2007;7.635,41;7.721,77;7.725,34;7.595,45
03.09.2007;7.643,64;7.648,58;7.677,67;7.630,85
31.08.2007;7.554,60;7.638,17;7.659,72;7.536,78
30.08.2007;7.469,45;7.519,94;7.529,75;7.416,66
29.08.2007;7.383,09;7.439,18;7.451,97;7.353,82
28.08.2007;7.476,99;7.430,24;7.477,27;7.419,68
27.08.2007;7.525,59;7.485,99;7.541,87;7.475,95
24.08.2007;7.490,82;7.507,27;7.526,14;7.459,95
23.08.2007;7.560,91;7.511,96;7.591,52;7.511,91
22.08.2007;7.429,01;7.500,48;7.525,71;7.424,12
21.08.2007;7.427,52;7.424,75;7.469,86;7.345,13
20.08.2007;7.400,45;7.407,53;7.450,39;7.386,55
17.08.2007;7.241,62;7.378,29;7.497,65;7.190,36
16.08.2007;7.360,28;7.270,07;7.360,28;7.240,78
15.08.2007;7.391,48;7.445,90;7.470,94;7.343,25
14.08.2007;7.441,50;7.425,07;7.492,76;7.383,32
13.08.2007;7.380,18;7.474,33;7.476,70;7.380,18
10.08.2007;7.373,91;7.343,26;7.386,41;7.293,52
09.08.2007;7.578,12;7.453,59;7.581,79;7.426,05
08.08.2007;7.538,97;7.605,94;7.614,24;7.531,71
07.08.2007;7.481,35;7.513,66;7.534,93;7.459,09
06.08.2007;7.390,88;7.444,45;7.471,75;7.382,96
03.08.2007;7.549,82;7.435,67;7.566,64;7.419,84
02.08.2007;7.518,91;7.534,13;7.568,20;7.502,72
01.08.2007;7.472,36;7.473,93;7.544,70;7.396,36
31.07.2007;7.507,96;7.584,14;7.632,83;7.501,53
30.07.2007;7.460,71;7.456,31;7.503,17;7.386,60
27.07.2007;7.437,11;7.451,68;7.535,37;7.372,89
26.07.2007;7.708,32;7.508,96;7.731,17;7.506,04
25.07.2007;7.747,93;7.692,55;7.790,20;7.659,61
24.07.2007;7.916,36;7.806,79;7.933,58;7.806,23
23.07.2007;7.880,29;7.944,21;7.944,21;7.836,42
20.07.2007;7.986,85;7.874,85;8.006,23;7.864,18
19.07.2007;7.934,02;7.991,21;8.010,75;7.933,19
18.07.2007;7.987,52;7.893,61;7.990,36;7.879,14
17.07.2007;8.090,01;8.038,21;8.090,01;7.995,44
16.07.2007;8.101,53;8.105,69;8.130,72;8.074,97
13.07.2007;8.089,56;8.092,77;8.151,57;8.065,11
12.07.2007;7.921,76;8.053,43;8.053,62;7.880,92
11.07.2007;7.922,23;7.898,54;7.922,23;7.799,93
10.07.2007;8.081,73;7.964,76;8.109,71;7.934,85
09.07.2007;8.077,18;8.077,39;8.119,80;8.058,77
06.07.2007;7.987,12;8.048,32;8.048,44;7.947,07
05.07.2007;8.101,89;7.987,13;8.115,06;7.968,79
04.07.2007;8.057,68;8.075,26;8.090,22;8.055,25
03.07.2007;7.985,26;8.050,68;8.066,83;7.985,26
02.07.2007;7.969,27;7.958,24;7.981,36;7.916,47
29.06.2007;7.947,16;8.007,32;8.007,74;7.901,60
28.06.2007;7.847,44;7.921,36;7.923,59;7.847,44
27.06.2007;7.820,35;7.801,23;7.822,35;7.750,62
26.06.2007;7.882,39;7.860,52;7.904,53;7.817,39
25.06.2007;7.896,91;7.930,61;7.942,94;7.829,78
22.06.2007;7.977,26;7.949,63;8.013,60;7.925,13
21.06.2007;8.050,65;7.964,71;8.060,64;7.905,18
20.06.2007;8.066,18;8.090,49;8.131,73;8.046,64
19.06.2007;8.044,59;8.033,52;8.074,11;8.011,29
18.06.2007;8.044,73;8.036,12;8.095,76;8.013,58
15.06.2007;7.861,22;8.030,64;8.032,97;7.860,33
14.06.2007;7.753,18;7.849,16;7.850,73;7.752,04
13.06.2007;7.652,59;7.680,76;7.701,01;7.595,69
12.06.2007;7.693,60;7.678,26;7.740,02;7.629,46
11.06.2007;7.623,33;7.706,10;7.706,10;7.623,33
08.06.2007;7.576,01;7.590,50;7.644,96;7.499,43
07.06.2007;7.750,38;7.618,61;7.786,94;7.590,17
06.06.2007;7.916,71;7.730,05;7.925,84;7.723,55
05.06.2007;7.987,11;7.919,83;7.996,61;7.880,35
04.06.2007;7.973,68;7.976,79;8.010,39;7.936,18
01.06.2007;7.891,20;7.987,85;8.001,63;7.889,74
31.05.2007;7.790,93;7.883,04;7.895,71;7.790,93
30.05.2007;7.741,95;7.764,97;7.768,75;7.675,89
29.05.2007;7.758,86;7.781,04;7.787,55;7.735,80
25.05.2007;7.672,95;7.739,20;7.746,92;7.658,27
24.05.2007;7.716,18;7.697,38;7.774,36;7.669,05
23.05.2007;7.665,05;7.735,88;7.739,06;7.659,80
22.05.2007;7.623,64;7.659,39;7.676,87;7.608,76
21.05.2007;7.614,04;7.619,31;7.644,44;7.599,49
18.05.2007;7.498,57;7.607,54;7.613,62;7.490,51
17.05.2007;7.502,12;7.499,50;7.528,62;7.483,66
16.05.2007;7.483,43;7.481,25;7.523,00;7.460,29
15.05.2007;7.432,66;7.505,35;7.520,53;7.418,26
14.05.2007;7.505,00;7.459,61;7.527,96;7.446,11
11.05.2007;7.386,80;7.479,34;7.482,36;7.304,61
10.05.2007;7.477,44;7.415,33;7.494,18;7.400,42
09.05.2007;7.471,95;7.475,99;7.489,86;7.427,25
08.05.2007;7.515,01;7.442,20;7.515,47;7.413,01
07.05.2007;7.523,95;7.525,69;7.538,59;7.508,10
04.05.2007;7.476,68;7.516,76;7.526,51;7.460,02
03.05.2007;7.472,14;7.476,69;7.483,22;7.420,35
02.05.2007;7.429,93;7.455,93;7.462,72;7.422,81
30.04.2007;7.369,24;7.408,87;7.436,30;7.361,36
27.04.2007;7.384,02;7.378,12;7.395,36;7.333,69
26.04.2007;7.368,54;7.387,02;7.412,53;7.356,84
25.04.2007;7.291,77;7.343,08;7.363,37;7.287,80
24.04.2007;7.342,08;7.270,32;7.342,08;7.218,72
23.04.2007;7.348,01;7.335,62;7.358,27;7.302,43
20.04.2007;7.257,34;7.342,54;7.366,59;7.253,03
19.04.2007;7.205,53;7.242,73;7.248,18;7.155,05
18.04.2007;7.341,25;7.282,34;7.341,25;7.243,42
17.04.2007;7.327,50;7.348,83;7.365,51;7.292,30
16.04.2007;7.229,06;7.338,06;7.340,25;7.229,06
13.04.2007;7.153,89;7.212,07;7.213,20;7.150,70
12.04.2007;7.150,83;7.142,95;7.152,38;7.087,29
11.04.2007;7.168,10;7.152,83;7.201,93;7.139,34
10.04.2007;7.102,47;7.166,67;7.172,08;7.090,69
05.04.2007;7.074,59;7.099,91;7.103,73;7.068,09
04.04.2007;7.072,51;7.073,91;7.076,21;7.038,49
03.04.2007;6.945,36;7.045,56;7.053,12;6.945,27
02.04.2007;6.911,13;6.937,17;6.945,36;6.891,80
30.03.2007;6.903,88;6.917,03;6.965,84;6.885,58
29.03.2007;6.834,09;6.897,08;6.903,48;6.834,09
28.03.2007;6.830,73;6.816,89;6.843,37;6.788,33
27.03.2007;6.838,32;6.858,34;6.885,34;6.838,32
26.03.2007;6.899,33;6.828,82;6.903,82;6.799,37
23.03.2007;6.859,00;6.899,06;6.902,62;6.828,22
22.03.2007;6.742,78;6.856,96;6.872,63;6.742,78
21.03.2007;6.696,25;6.712,06;6.729,65;6.688,34
20.03.2007;6.673,68;6.700,29;6.703,40;6.633,81
19.03.2007;6.622,76;6.671,41;6.677,34;6.614,14
16.03.2007;6.564,79;6.579,87;6.614,06;6.528,30
15.03.2007;6.495,85;6.585,47;6.594,33;6.495,84
14.03.2007;6.567,24;6.447,70;6.567,24;6.444,70
13.03.2007;6.716,35;6.623,99;6.722,83;6.623,99
12.03.2007;6.727,57;6.715,49;6.752,18;6.674,99
09.03.2007;6.706,45;6.716,52;6.745,06;6.665,73
08.03.2007;6.643,82;6.713,23;6.713,54;6.639,89
07.03.2007;6.605,90;6.617,75;6.633,87;6.584,47
06.03.2007;6.558,89;6.595,00;6.607,99;6.545,63
05.03.2007;6.510,95;6.534,57;6.563,45;6.437,25
02.03.2007;6.663,60;6.603,32;6.703,04;6.554,05
01.03.2007;6.714,25;6.640,24;6.756,25;6.544,28
28.02.2007;6.728,40;6.715,44;6.775,52;6.640,99
27.02.2007;6.988,34;6.819,65;6.988,34;6.814,57
26.02.2007;6.992,12;7.027,59;7.040,20;6.980,25
23.02.2007;6.986,07;6.992,58;6.998,27;6.964,50
22.02.2007;6.959,37;6.973,73;7.012,34;6.955,57
21.02.2007;6.999,18;6.941,66;7.005,34;6.922,36
20.02.2007;6.978,52;6.982,91;6.987,67;6.936,08
19.02.2007;6.967,53;6.987,08;6.996,01;6.965,91
16.02.2007;6.955,71;6.957,07;6.979,02;6.941,03
15.02.2007;6.958,14;6.958,62;6.972,44;6.942,25
14.02.2007;6.912,56;6.961,18;6.965,39;6.907,91
13.02.2007;6.868,68;6.895,34;6.895,52;6.866,07
12.02.2007;6.892,03;6.859,45;6.892,03;6.844,39
09.02.2007;6.890,65;6.911,11;6.928,98;6.890,64
08.02.2007;6.911,24;6.876,73;6.918,04;6.849,85
07.02.2007;6.886,01;6.915,56;6.924,46;6.885,08
06.02.2007;6.881,90;6.875,70;6.906,68;6.862,19
05.02.2007;6.878,67;6.874,06;6.891,13;6.864,19
02.02.2007;6.853,77;6.885,76;6.904,88;6.848,17
01.02.2007;6.821,31;6.851,28;6.874,77;6.820,58
31.01.2007;6.772,83;6.789,11;6.805,09;6.758,85
30.01.2007;6.719,97;6.788,23;6.801,27;6.711,05
29.01.2007;6.702,45;6.726,01;6.739,50;6.683,38
26.01.2007;6.690,29;6.690,34;6.731,36;6.659,45
25.01.2007;6.743,43;6.719,58;6.771,42;6.703,90
24.01.2007;6.692,65;6.748,37;6.759,95;6.681,66
23.01.2007;6.692,83;6.678,93;6.704,36;6.627,96
22.01.2007;6.753,73;6.687,31;6.766,57;6.682,49
19.01.2007;6.678,81;6.747,17;6.754,55;6.651,68
18.01.2007;6.721,09;6.689,62;6.737,98;6.661,05
17.01.2007;6.716,67;6.701,70;6.732,31;6.672,76
16.01.2007;6.735,83;6.716,82;6.746,63;6.705,21
15.01.2007;6.719,53;6.731,74;6.746,30;6.719,53
12.01.2007;6.690,43;6.705,17;6.705,17;6.659,95
11.01.2007;6.590,74;6.687,30;6.695,74;6.571,59
10.01.2007;6.578,76;6.566,56;6.592,97;6.531,25
09.01.2007;6.625,28;6.614,37;6.665,91;6.606,87
08.01.2007;6.603,55;6.607,59;6.628,36;6.579,90
05.01.2007;6.661,90;6.593,09;6.665,51;6.588,03
04.01.2007;6.662,24;6.674,40;6.684,11;6.634,74
03.01.2007;6.681,23;6.691,32;6.704,04;6.667,58
02.01.2007;6.614,73;6.681,13;6.682,81;6.614,73
29.12.2006;6.617,85;6.596,92;6.627,36;6.596,60
28.12.2006;6.615,81;6.611,81;6.629,33;6.600,89
27.12.2006;6.525,99;6.608,86;6.611,70;6.525,76
22.12.2006;6.571,98;6.503,13;6.577,01;6.493,99
21.12.2006;6.573,37;6.573,96;6.595,43;6.563,50
20.12.2006;6.578,97;6.586,91;6.606,47;6.578,97
19.12.2006;6.572,97;6.553,51;6.577,35;6.524,53
18.12.2006;6.588,25;6.597,25;6.615,68;6.585,79
15.12.2006;6.572,75;6.588,83;6.605,15;6.556,73
14.12.2006;6.530,81;6.552,58;6.559,38;6.523,47
13.12.2006;6.479,04;6.520,77;6.521,02;6.470,86
12.12.2006;6.466,58;6.476,17;6.484,10;6.457,37
11.12.2006;6.449,76;6.469,42;6.476,34;6.447,94
08.12.2006;6.396,09;6.427,41;6.435,38;6.352,35
